,Dim1,Dim2,tokens,article,competitor
7227,-45.40192795,-5.971826077,intervals,14,0
30387,-59.09923935,-2.036332607,intimacy,79,3
6697,-8.374477386,-32.26176071,intimate,14,0
23999,-8.612488747,-32.29381943,intimate,64,3
8397,6.809293747,-21.42488098,intimidating,17,0
909,20.12890244,13.36140728,intra,1,0
2831,-16.06307602,13.29452896,intra,5,0
4374,-13.2139864,7.699435234,intra,9,0
682,-10.28159332,8.192315102,intrinsic,1,0
5310,0.552864373,35.82913208,intrinsic,10,0
756,0.076017171,-29.04107285,introduced,1,0
29079,3.56451416,-26.35464287,introduced,76,3
30634,-5.671416283,-19.2300415,introduced,80,3
31974,3.116447687,-27.33818245,introduced,82,3
16063,-5.579161644,-46.60826111,introduces,44,1
8195,-38.77959061,-30.53800583,introducing,16,0
8776,-38.65657425,-30.45183182,introducing,19,0
31033,47.61911392,-27.3936348,introducing,80,3
36947,47.77046967,-27.45600319,introducing,104,4
37248,47.77045441,-27.4559021,introducing,105,4
3956,-36.06642532,37.57452774,invasive,8,0
7177,-34.80582047,37.50091171,invasive,14,0
7798,-36.25353241,38.1773262,invasive,16,0
9294,-34.92585754,37.5163269,invasive,21,0
9427,-34.83849716,37.39691544,invasive,22,0
9893,-35.84925842,37.52532959,invasive,23,0
10146,-34.9713974,37.532444,invasive,24,0
11123,-36.20489502,38.31747437,invasive,27,1
11434,-35.92738342,37.55956268,invasive,28,1
12071,24.9409008,6.287779808,invasive,30,1
12383,-35.95781708,37.45298767,invasive,32,1
12920,-36.07863235,37.68330383,invasive,33,1
13608,-35.9630928,37.51425171,invasive,35,1
13768,-34.69920349,37.60187912,invasive,36,1
14649,-35.68037796,37.38186264,invasive,39,1
15729,-35.94475937,37.41057968,invasive,43,1
16214,-34.90394592,37.49917984,invasive,45,1
16940,-35.17186737,37.43989944,invasive,46,1
18650,-36.27258682,38.19536972,invasive,51,2
19728,-35.59129333,37.41204071,invasive,54,2
20107,-35.21244049,37.48456192,invasive,55,2
21237,-35.88233185,37.45928955,invasive,57,2
24397,-35.88415527,37.5943985,invasive,65,3
30110,24.8909111,6.237374306,invasive,78,3
30469,24.89348602,6.251472473,invasive,79,3
31350,-35.9917984,37.83956528,invasive,81,3
32083,-34.91400909,37.50495911,invasive,82,3
33618,-35.5617981,37.48818207,invasive,91,4
37512,-34.89622879,37.10651398,invasive,106,4
22522,2.972418785,-27.51361275,invented,60,3
26674,2.972449303,-27.51356316,invented,70,3
18216,-46.9589653,1.229156017,investigations,49,1
30970,21.79078674,13.34928608,invisible,80,3
7928,9.515799522,-53.93095779,involves,16,0
9007,10.27837753,-53.72484589,involves,20,0
11554,9.066589355,-54.03688049,involves,28,1
13944,16.17538834,-54.10748672,involves,37,1
18840,10.29225349,-53.93100739,involves,51,2
25585,9.070521355,-53.89542007,involves,67,3
25883,10.27870178,-53.97976303,involves,68,3
28278,50.11159897,-33.37464523,involves,74,3
29435,9.912978172,-54.06573105,involves,77,3
32941,-5.347710609,-29.86302185,involves,87,4
36216,9.370157242,-53.86907959,involves,102,4
36561,9.370157242,-53.86907959,involves,103,4
10787,-8.873321533,-31.97131157,involving,26,1
20192,43.15821075,-21.4086113,involving,55,2
31782,-12.34299183,-40.53581238,ions,82,3
9786,-20.50603676,-31.34932899,irene,23,0
16465,-2.191004276,-45.55298233,irregular,45,1
31360,23.79973412,-0.292023778,irregular,81,3
32497,23.70693779,-0.44895488,irregular,84,4
4548,-34.58463669,20.32205772,irregularities,9,0
32407,-34.57263565,20.33630562,irregularities,84,4
4644,-2.323622227,-13.15984821,irrelevant,9,0
27209,-60.07404709,6.387367725,irritated,71,3
27543,-63.91527939,3.969314814,irritated,72,3
181,-59.16415787,5.267050743,irritating,0,0
1246,-22.58312035,6.95000267,irritating,2,0
16167,-19.83342743,-36.10944366,irritating,45,1
17639,3.673287153,-11.97000694,irritating,48,1
20724,-60.0939827,6.012331963,irritating,56,2
21095,3.734232664,-11.88111687,irritating,57,2
22924,3.712270021,-11.78170967,irritating,61,3
24674,3.678775311,-11.80026722,irritating,65,3
27294,3.771997213,-11.93234921,irritating,71,3
1796,-11.36651611,28.8717804,irritation,3,0
2255,-11.02429295,28.85869789,irritation,4,0
18998,-11.24803925,28.7963028,irritation,52,2
21706,-11.7528162,28.6604557,irritation,59,3
22484,-58.2081604,-0.740641415,irritation,60,3
23060,-11.04100895,28.82089996,irritation,61,3
23395,-11.99905682,28.45352936,irritation,62,3
26636,-58.20809555,-0.740671694,irritation,70,3
27411,-13.92710686,29.14446259,irritation,72,3
28983,-47.17434692,13.96243382,irritation,76,3
233,-38.22013474,18.55506134,issues,0,0
734,-38.53746414,17.22815704,issues,1,0
1175,-38.45878601,17.96072197,issues,2,0
3931,-36.09180832,10.66980743,issues,8,0
4801,-37.23116684,16.00394821,issues,9,0
5088,-38.40726089,18.51284981,issues,10,0
9131,-38.54698563,17.99422073,issues,21,0
13472,-38.49488831,11.74157524,issues,35,1
16117,-38.063797,16.76630783,issues,44,1
18042,-38.41983795,16.5414772,issues,49,1
18994,-38.32371521,18.44272995,issues,52,2
21221,-37.94760132,18.76879311,issues,57,2
31446,-40.78606796,-0.085613571,issues,81,3
32913,-38.41238785,16.94691277,issues,87,4
33235,-37.25982285,16.02773476,issues,89,4
10110,-7.585357189,-26.85940933,items,24,0
14375,-10.65641975,-23.72512817,items,39,1
15875,-28.9604187,-2.85397315,items,44,1
3804,17.12055969,37.48321533,jack,7,0
10000,-12.14065742,3.261207104,jade,24,0
13913,-57.64043427,25.33394432,january,37,1
14105,-22.37953758,-39.70481491,january,38,1
9746,-40.72980118,-8.4349823,jaws,23,0
13914,-36.07659912,46.53574371,jean,37,1
14865,-36.13217163,46.46715546,jean,40,1
15143,-36.15135956,46.46435165,jean,41,1
15362,-36.15756607,46.48940277,jean,42,1
15851,-36.10570908,46.43643188,jean,44,1
11629,-28.10042381,-21.3108139,jeans,29,1
12422,-55.15752029,3.512883663,jeans,32,1
12581,-27.34802437,-7.815817356,jelly,32,1
17760,-9.36815834,34.39926529,jelly,48,1
33887,-23.55943108,16.15771294,jets,92,4
34315,-23.60390854,16.11579895,jets,94,4
34517,-23.60398674,16.11573029,jets,95,4
34719,-23.60403442,16.11577225,jets,96,4
28842,-11.21790886,17.76728058,jewelry,76,3
28245,-31.94959068,13.80769444,jobs,74,3
29498,-35.22593307,-3.242959261,jobs,77,3
36164,-3.321135521,10.31450462,jobs,102,4
36509,-3.321090221,10.3144846,jobs,103,4
9266,-33.85947418,46.4950943,joey,21,0
28944,-36.6286087,45.90468216,johnny,76,3
8415,-38.7910347,45.27523804,johnson,17,0
29264,-13.48340321,-17.09334946,judging,77,3
13072,-44.56552887,-19.5256424,july,34,1
13445,-57.47364044,25.04120827,july,35,1
8620,-37.42866516,-26.25369453,jumping,18,0
10139,-23.73953438,-15.67369366,jumping,24,0
5095,-33.26324081,10.00419521,jumps,10,0
10611,-47.83773041,-15.94361973,june,26,1
10861,-47.83906555,-15.93109226,june,27,1
9941,-37.39612961,45.03574371,jung,23,0
3714,-5.28965807,43.61907578,junk,7,0
16078,-15.81814957,-3.942196608,junk,44,1
16933,-37.33109665,46.49396133,karen,46,1
30510,-37.28137589,46.50745773,katz,79,3
5521,-10.97384834,-38.91003799,keen,11,0
10138,-21.91527939,-30.44375038,keen,24,0
34096,-30.7105732,-16.25443459,keen,93,4
235,38.61713409,-27.16405296,keeping,0,0
3583,38.6594162,-27.00414658,keeping,7,0
8441,-36.21189117,-41.1510582,keeping,17,0
9150,38.58598328,-26.86684799,keeping,21,0
20476,39.47292328,-26.36594772,keeping,56,2
22764,39.00396347,-26.85248566,keeping,61,3
27349,39.59394073,-26.1406765,keeping,72,3
28021,39.09791946,-26.5638504,keeping,73,3
29936,-0.718330681,-20.78173256,keeping,78,3
30274,39.66075134,-26.1846962,keeping,79,3
572,21.35121346,-54.39001846,keeps,1,0
1630,-31.03440475,11.17258835,keeps,3,0
15055,-30.75774956,-46.35710907,keeps,40,1
29934,-30.59638405,-46.25065231,keeps,78,3
34865,20.86672211,-54.66628647,keeps,97,4
3495,-40.84085083,44.58155823,kendall,7,0
5929,-36.3679657,46.66125488,kendall,12,0
4696,19.35415649,-27.70105362,kept,9,0
18421,5.675742149,-32.69815826,kept,50,2
36354,28.77294731,-25.17707443,kept,102,4
36699,28.77310753,-25.17718124,kept,103,4
27816,-12.28712273,4.996490479,kettle,73,3
15468,-10.44682789,-16.18695831,kicking,42,1
30874,12.37492561,47.9659996,kicks,80,3
34030,10.60305214,5.93512392,kicks,93,4
8533,11.35175037,25.21606636,kidney,18,0
11700,8.346625328,25.23964119,kidney,29,1
28536,-16.52223015,54.03096008,kidney,74,3
7243,-42.56366348,-33.32003403,kids,15,0
4447,15.15232658,-57.60302734,kills,9,0
12134,15.23308182,-57.89560318,kills,30,1
11719,-24.77613258,-30.08421516,kilograms,29,1
2598,-37.97240448,48.21902847,kimberly,5,0
32860,29.76115036,-39.25556946,kindly,86,4
5025,12.0950098,-15.29102898,kinds,10,0
13214,22.14207268,20.94288063,kinds,34,1
13525,22.14860153,20.93574905,kinds,35,1
22624,12.08060932,-15.29699993,kinds,60,3
23468,12.08061028,-15.29700184,kinds,62,3
24021,-42.26648712,-15.42455292,kinds,64,3
24907,-42.48088837,-6.797320366,kinds,66,3
26776,12.08061028,-15.29700184,kinds,70,3
29051,-28.8547039,20.49118233,kinds,76,3
26921,-35.37857819,47.45113754,kirby,71,3
28183,18.12673569,3.335648775,kissed,74,3
1469,-26.77713585,-5.014471054,kisses,3,0
7163,11.12986946,11.99965477,knees,14,0
31818,9.541166306,13.48849201,knees,82,3
936,31.70186615,-0.976648927,knit,1,0
27933,-1.243982315,7.40901041,knives,73,3
27709,-39.23339081,-29.08212852,knowing,72,3
27904,-20.85147476,-23.47568321,knowing,73,3
29026,-20.88937569,-23.59270477,knowing,76,3
31416,-56.58755493,-6.455403328,knowing,81,3
123,-32.30427933,-26.68470764,known,0,0
525,3.657463312,-31.15395546,known,1,0
1606,3.501570463,-31.13650703,known,3,0
2188,-26.09005547,-29.87917519,known,4,0
3143,-3.915904522,-17.04410744,known,6,0
3985,5.551513195,-30.81225395,known,8,0
4429,5.623596668,-30.60816002,known,9,0
5941,4.918643951,-30.84500885,known,12,0
7061,-32.71932602,-26.84546471,known,14,0
8032,5.510952473,-30.65832138,known,16,0
8782,-17.667799,-37.81496429,known,19,0
9448,3.791890144,-31.16173553,known,22,0
9805,-32.06809998,-26.49405861,known,23,0
12011,3.774963379,-31.15667343,known,30,1
13360,-31.76258659,-26.31010056,known,34,1
17169,-19.17136574,-35.63638306,known,46,1
17255,-32.73250961,-26.92579079,known,47,1
18076,0.631961167,-26.05835724,known,49,1
18399,-32.14439011,-26.68074226,known,50,2
18688,-32.71086121,-26.92311096,known,51,2
19404,3.509404421,-31.12136078,known,53,2
24066,-32.22765732,-26.57795906,known,64,3
24429,35.89461517,-24.77490234,known,65,3
25042,-31.96115685,-26.40142632,known,66,3
25850,-31.96115685,-26.40142632,known,68,3
28406,-5.073169231,-24.84865379,known,74,3
31015,5.602107525,-30.62729073,known,80,3
31827,5.829986572,-30.85388947,known,82,3
32413,5.898851871,-30.82756615,known,84,4
32932,5.613863945,-30.75395775,known,87,4
34843,29.99119759,-29.51236153,known,97,4
36193,46.73864365,-33.74282074,known,102,4
36538,46.73864365,-33.74282074,known,103,4
7337,8.592900276,-49.41846848,knows,15,0
8631,-19.29120827,-40.22387695,knows,18,0
24178,-4.957686901,-52.71090698,knows,64,3
513,-41.43675232,46.06591034,korea,1,0
2198,-40.97787476,46.63786316,korea,4,0
9668,-41.01169968,46.54156494,korea,23,0
17238,26.66589737,16.40388298,korea,47,1
35771,-41.47200012,46.21170807,korea,100,4
9645,-40.70680237,46.64755249,korean,23,0
17047,26.04260635,16.53570175,korean,46,1
2921,-15.03940487,-41.39445496,koreans,5,0
5995,12.45396137,46.40998459,kung,12,0
35853,-37.5202446,45.16431427,kylie,101,4
1781,-12.14508629,-22.27426338,labelled,3,0
3892,-37.51177216,1.071558356,labels,8,0
975,5.319653511,2.187692642,labour,1,0
1218,43.85621643,-31.84264946,lacking,2,0
15565,-61.89815521,8.554532051,laden,42,1
338,29.35856628,-37.22893143,ladies,0,0
1172,-18.56739807,-36.88494873,ladies,2,0
4086,-30.59619522,11.75967216,ladies,8,0
12248,-21.92970276,-28.70192146,ladies,31,1
17248,-17.87678909,-30.41981697,ladies,47,1
14742,-28.38023376,-7.821997643,landing,39,1
11500,29.94706917,-4.656819344,larger,28,1
12633,30.19258881,-4.386638165,larger,32,1
19839,32.86711502,-7.239617348,larger,54,2
21788,31.43458366,-4.193555355,larger,59,3
22628,31.04117203,-4.960023403,larger,60,3
23472,31.04117012,-4.960023403,larger,62,3
23685,31.64310837,-4.074485779,larger,63,3
26301,30.04574966,-4.719135284,larger,69,3
26780,31.04117012,-4.960023403,larger,70,3
27665,-22.55681801,-22.29505348,larger,72,3
28212,31.64658928,-4.079146862,larger,74,3
30714,31.09229469,-3.694591522,larger,80,3
13940,-1.945432663,-15.77105427,largest,37,1
20191,-11.30028534,-23.11584473,largest,55,2
35253,15.75616455,-6.027214527,largest,99,4
330,-18.28903389,22.6533165,laser,0,0
2069,-18.48122215,22.15841866,laser,4,0
2768,-17.95498848,22.26510811,laser,5,0
3232,-18.80039406,21.67783356,laser,6,0
4439,-17.3687973,21.84396362,laser,9,0
4875,-17.93209648,22.27880478,laser,10,0
5509,-17.2845726,22.45713234,laser,11,0
6400,-50.38742065,13.08837414,laser,13,0
6858,-17.44381332,22.19594765,laser,14,0
8134,-19.20363426,21.74727631,laser,16,0
11006,-21.5759964,-10.27190304,laser,27,1
13187,-19.35186958,21.41930199,laser,34,1
15751,-17.26741982,21.97540665,laser,43,1
16501,-18.96800613,21.11284065,laser,45,1
17143,-17.60584068,22.43444252,laser,46,1
19713,-17.77533531,22.33234406,laser,54,2
20848,-18.14480209,22.64456367,laser,57,2
21256,-18.08006859,22.15533066,laser,58,3
21614,-17.7509346,22.35671806,laser,59,3
22305,-18.22883224,21.74014473,laser,60,3
22723,-19.57194138,23.80161095,laser,61,3
23109,-18.18277168,21.76023483,laser,62,3
23564,-18.18664551,21.78238869,laser,63,3
23983,-17.94165611,22.27286911,laser,64,3
24382,-19.5719223,23.80160713,laser,65,3
24752,-18.01355362,22.21902275,laser,66,3
25297,0.83730638,-18.8579731,laser,67,3
25726,-18.5994339,21.78940201,laser,68,3
26079,-17.84826469,22.30967331,laser,69,3
26457,-18.22883224,21.74014473,laser,70,3
26876,-18.0217762,22.20887184,laser,71,3
27401,-17.90603638,22.27791786,laser,72,3
27746,-17.95028114,22.23761368,laser,73,3
28166,-17.75925255,22.40467072,laser,74,3
28554,-17.90015411,22.27513885,laser,75,3
28891,-18.12672997,22.08773422,laser,76,3
29388,-18.49617386,21.92170715,laser,77,3
30958,-17.9639492,22.27800369,laser,80,3
32364,-19.23038101,21.71207237,laser,84,4
33339,-17.995327,22.22094154,laser,89,4
33481,-17.66832161,22.55269814,laser,90,4
33506,-17.67714882,22.42385483,laser,91,4
35805,-18.65636253,21.02450752,laser,100,4
37001,-19.5629921,20.47962379,laser,104,4
37302,-19.56298447,20.47958565,laser,105,4
1079,-23.95906448,22.45503235,lasers,1,0
1725,-29.66982841,-1.707795143,lasers,3,0
2375,-23.52009773,23.07451057,lasers,4,0
4245,-23.83144379,22.56743622,lasers,9,0
4895,-23.20041466,22.78754234,lasers,10,0
6381,-23.49484253,22.91619873,lasers,13,0
8147,-23.74184799,23.36890793,lasers,16,0
11091,-24.01124573,23.33474922,lasers,27,1
13277,-21.89165115,-24.11771774,lasers,34,1
13793,-41.16415024,13.14488411,lasers,36,1
15750,-23.31832314,23.15251541,lasers,43,1
16199,-39.19340897,-13.93097115,lasers,45,1
19766,-24.17830086,23.12652779,lasers,54,2
20942,-23.19185066,22.94778252,lasers,57,2
21267,-42.91612244,-17.41497803,lasers,58,3
21786,-25.16044044,-26.05643082,lasers,59,3
22387,-23.22802162,22.96550369,lasers,60,3
22797,-23.40285873,23.19996071,lasers,61,3
23552,-23.2580204,22.90785217,lasers,62,3
23759,-23.22358894,22.95491219,lasers,63,3
24252,-22.96402931,22.99282074,lasers,64,3
24402,-23.63937569,23.29245567,lasers,65,3
24792,-22.91204834,23.0057354,lasers,66,3
25552,-38.55497742,-11.05907249,lasers,67,3
25791,-41.18564606,12.99186897,lasers,68,3
26539,-23.22773743,22.96536636,lasers,70,3
28322,-24.37500572,23.45338821,lasers,74,3
28811,-38.53413391,-10.87081814,lasers,75,3
28824,-23.95565987,22.05043221,lasers,76,3
29402,-23.92421532,22.51145172,lasers,77,3
31051,-23.94632721,22.61056328,lasers,80,3
32384,-23.85394478,22.825634,lasers,84,4
32720,-23.28051949,22.78185272,lasers,85,4
32886,-23.27685928,22.0882988,lasers,87,4
33658,-23.16597176,22.93847466,lasers,91,4
11302,-45.96506882,-2.173490047,lasting,27,1
13658,35.02230072,-3.60605526,lasting,35,1
14820,-45.9684639,-2.168502808,lasting,39,1
15745,32.6050415,-27.3076725,lasting,43,1
17449,-35.78772354,-41.84449768,lasting,47,1
17789,8.727923393,-7.693153858,lasting,48,1
18903,-13.02690315,-15.0540247,lasting,51,2
19955,-13.12461662,-15.70226765,lasting,54,2
22405,-9.754253387,-22.13348579,lasting,60,3
26557,-9.753673553,-22.13178062,lasting,70,3
27878,30.76217079,-18.88284874,lasting,73,3
31056,-45.95858002,-2.178573132,lasting,80,3
32048,-10.84280014,-5.516887188,lasting,82,3
34902,24.6738987,-30.78453636,lasting,97,4
10781,-39.46966171,-42.81798553,lastly,26,1
8061,-25.89278603,-24.99926376,lasts,16,0
18125,20.11548996,-51.6866951,lasts,49,1
18318,6.657660007,-55.92478561,lasts,50,2
19490,20.11569786,-51.66279984,lasts,53,2
23734,6.873855591,-55.77571487,lasts,63,3
27185,6.674818039,-55.93862152,lasts,71,3
35989,-1.507798076,-4.753300667,lasts,101,4
31815,11.23625374,15.14136505,lateral,82,3
4078,24.34461784,12.5768404,latest,8,0
8149,-43.75592804,-37.81374359,latest,16,0
12984,36.50486755,-35.8506012,latest,33,1
19354,-43.7191658,-37.71566772,latest,52,2
24720,-31.07636261,-8.6419487,latest,65,3
37104,14.6828022,15.58847523,laughter,104,4
37405,14.6828022,15.58847523,laughter,105,4
4033,-3.293024778,-18.62666702,launched,8,0
17816,-5.715782642,34.71164322,laundry,48,1
4774,-27.49365425,16.96393585,layers,9,0
11154,-27.57288551,16.92570305,layers,27,1
13334,-27.51258469,16.83955574,layers,34,1
15802,-27.49958038,16.83024025,layers,43,1
16406,-39.65122986,14.13498211,layers,45,1
16978,-40.09092712,12.81429195,layers,46,1
20851,1.646590948,30.66600037,layers,57,2
21997,-27.42540741,16.81987953,layers,59,3
24575,-27.51003265,16.85698891,layers,65,3
25419,-3.971288919,30.40358734,layers,67,3
30194,-4.122867584,30.37201118,layers,79,3
30946,18.01703835,12.61705112,layers,80,3
31400,-28.8461895,17.14277649,layers,81,3
32459,-3.702992439,30.39035988,layers,84,4
32955,-31.97050476,17.70160675,layers,87,4
33394,-38.36453629,-9.451040268,layers,90,4
1671,-1.304986715,-32.20728302,leads,3,0
2764,-8.665242195,-13.23626423,leads,5,0
3425,15.83459568,-59.53031921,leads,7,0
8013,-41.9497261,-9.276184082,leads,16,0
16222,-36.11058807,-6.489273548,leads,45,1
35145,-43.14186859,-10.08800602,leads,98,4
